name,latitude,longitude
Unnamed Island,26.1820223,91.3705944
Unnamed Island,17.5360509,95.5476236
Unnamed Island,26.628122,92.7119909
Nerhu Island Park,24.5962515,73.6733955
Achchamthuruththu,12.22715,75.1246515
Unnamed Island,19.3091053,95.2005833
Thekkekad,12.161318,75.144978
Edayilekkadu,12.131307,75.15576
Madakkal,12.105699,75.1659565
Unnamed Island,16.3453463,77.5556424
Unnamed Island,13.7749136,80.134044
Irakam,13.5967186,80.145843
Unnamed Island,13.8262766,80.1661956
Venadu,13.6512563,80.1306858
Unnamed Island,22.5137338,92.2470206
Unnamed Island,22.7508437,92.1321067
Unnamed Island,22.74018,92.1425419
ކުމުންދޫ,6.5712624,73.0517479
Valiya Pazhampilli Thuruth,10.1763285,76.2420704
Unnamed Island,25.7101471,84.7050484
Unnamed Island,25.7036916,84.7972951
Unnamed Island,16.7926257,96.1586138
Hare,9.200254,79.0751776
Willingdon Island,9.9478158,76.2763112
Green Islet,19.2409189,72.7668292
Kavaratti Island,10.5591022,72.6326207
Amini Island,11.12393,72.724655
Kadmat Island,11.219493,72.7749763
Chetlat Island,11.6934307,72.71043
Cheriyam Island,10.1411662,73.66141
Unnamed Island,21.7788322,73.1574226
Unnamed Island,6.3019328,80.0577404
Unnamed Island,23.9820069,89.695183
তালপট্টি,21.8209759,89.0893739
Ilha de São Jacinto,15.4060741,73.8634952
Unnamed Island,27.6136933,95.0139083
Unnamed Island,27.6213596,94.9658606
Unnamed Island,27.6482293,95.072536
Kanantivu,9.6258912,79.8573765
Talabaicha Island WLS,12.2681521,92.7422878
Spike Island,12.2644144,92.712864
Unnamed Island,12.2796097,92.7604189
Reef Island WLS,13.5078321,92.8701594
Unnamed Island,24.8614926,89.5858508
Unnamed Island,20.8118321,84.3435403
Unnamed Island,20.7365163,84.4717875
Unnamed Island,23.9112462,91.1911113
Buffalo Island,7.6873208,81.6999127
Unnamed Island,21.7507481,83.0410087
Unnamed Island,21.7341777,83.0823443
Unnamed Island,26.1321857,84.0088087
ပါလီပါလဲ့ကျွန်း,14.8716171,93.6259864
Unnamed Island,26.4738415,74.628688
North Sentinel Island,11.5547518,92.2408314
