name,latitude,longitude
Unnamed Lake,22.415015,92.0375223
Unnamed Lake,24.7636805,90.8581265
Unnamed Lake,21.4314808,92.0872065
Unnamed Lake,13.7160379,80.2073544
Unnamed Lake,13.7231245,80.2095081
Unnamed Lake,13.7294094,80.2095297
Unnamed Lake,21.2400156,92.0840602
Unnamed Lake,24.7585608,90.8546913
Unnamed Lake,24.7584708,90.8549542
Unnamed Lake,12.9125745,79.0975821
Unnamed Lake,21.7511987,70.5674858
Unnamed Lake,22.4060012,92.0281061
Unnamed Lake,22.4052338,92.028115
Unnamed Lake,33.5838415,74.7161534
Unnamed Lake,20.0173584,94.6366328
Unnamed Lake,20.0186626,94.6362492
Unnamed Lake,20.0179696,94.6379739
Unnamed Lake,20.0031251,94.6428716
Cantonment Lake,24.76926,89.3960348
Unnamed Lake,8.6811955,80.4427394
Unnamed Lake,24.7674336,90.861733
Unnamed Lake,24.7675001,90.8610304
Unnamed Lake,24.7673991,90.8606534
Unnamed Lake,24.7672369,90.860124
Unnamed Lake,24.7633956,90.8618689
Unnamed Lake,24.7631256,90.8617359
Indar Sar,33.5440712,74.7895789
Chir Sar,33.515118,74.8314697
Unnamed Lake,21.4615978,92.0600007
Unnamed Lake,21.4622419,92.0600195
Unnamed Lake,21.4564362,92.0482832
Unnamed Lake,24.7667561,90.8631146
Unnamed Lake,25.8033951,88.5160185
Ellamellewa wewa,7.6313583,80.2622463
Unnamed Lake,24.7615703,90.8480785
Unnamed Lake,24.7622992,90.8491943
Unnamed Lake,22.1040536,74.5240231
Unnamed Lake,23.884786,90.2698947
Bishmile lake,23.8928939,90.269739
Unnamed Lake,24.428423,89.0026965
Unnamed Lake,24.4355513,89.0105427
Unnamed Lake,26.3287503,88.5282632
Unnamed Lake,12.7498655,78.905316
Unnamed Lake,12.6875822,78.8965533
Unnamed Lake,21.7088689,69.7656299
Unnamed Lake,12.615759,78.5677627
Unnamed Lake,24.5107755,89.1560873
Unnamed Lake,24.7569414,90.8601012
Unnamed Lake,24.7580906,90.8596279
Unnamed Lake,24.755853,90.860524
Bram Sar,33.5024903,74.850038
Guimara Lake And Marma Resort,22.9573537,91.8662384
Park Lake,23.0979867,91.9716296
Unnamed Lake,24.7579224,90.8623611
Unnamed Lake,24.7571194,90.8618865
Unnamed Lake,22.4061196,91.996654
Unnamed Lake,22.4472682,92.0512824
Unnamed Lake,22.4468454,92.0503404
Unnamed Lake,22.447055,92.049495
Unnamed Lake,24.7618393,90.8444704
Unnamed Lake,24.7626988,90.8447129
Unnamed Lake,22.4502817,92.0492148
Unnamed Lake,9.6308442,79.902452
Unnamed Lake,12.63061,78.7453061
Unnamed Lake,21.5194447,92.0102617
Unnamed Lake,21.5251853,92.01474
Unnamed Lake,21.5245405,92.0090017
Unnamed Lake,26.0045928,89.5712046
Unnamed Lake,25.9608681,89.5482281
Unnamed Lake,25.9618547,89.5478955
Unnamed Lake,25.9647413,89.5424616
Unnamed Lake,25.9644956,89.5433749
Unnamed Lake,25.6303877,89.8284503
Unnamed Lake,6.6654502,80.4273405
Unnamed Lake,25.9730694,88.5557491
Unnamed Lake,25.9733721,88.5561153
Unnamed Lake,25.9727549,88.5522082
Unnamed Lake,23.8074361,89.1082966
Unnamed Lake,6.6896011,80.3983976
Unnamed Lake,22.3994731,91.9849838
Unnamed Lake,22.399448,91.9844605
Unnamed Lake,22.3992785,91.9834202
Unnamed Lake,22.3993219,91.9826749
Unnamed Lake,22.3985559,91.9845344
Unnamed Lake,21.2707903,92.065712
Unnamed Lake,21.2703233,92.0655675
Unnamed Lake,22.8761276,70.6296007
Unnamed Lake,21.2741642,92.0824769
Unnamed Lake,24.7628821,90.8415515
Unnamed Lake,24.7628406,90.8416564
Unnamed Lake,24.7631372,90.8417451
Unnamed Lake,24.763158,90.8416282
Unnamed Lake,24.7613247,90.8428435
Unnamed Lake,21.2643602,92.0714062
Unnamed Lake,21.2634304,92.0709556
Unnamed Lake,21.2613257,92.0719266
Unnamed Lake,21.2510693,92.0936471
Unnamed Lake,21.2495324,92.1129998
Unnamed Lake,21.2497602,92.1125674
Unnamed Lake,22.7945752,70.4322896
Unnamed Lake,22.8033782,70.4662957
Unnamed Lake,22.8267197,70.5510783
Unnamed Lake,12.52464,78.6478829
Unnamed Lake,26.1919412,88.4777683
Unnamed Lake,26.1855068,88.4806415
Unnamed Lake,22.8309045,70.5005339
Unnamed Lake,24.7620515,90.8409789
Unnamed Lake,24.7622247,90.8406883
Unnamed Lake,24.7618471,90.8418327
Unnamed Lake,24.7619079,90.8405078
Unnamed Lake,24.761955,90.8404066
Unnamed Lake,24.7617246,90.8399807
Unnamed Lake,24.7619367,90.8394287
Unnamed Lake,24.7626345,90.8389545
Unnamed Lake,24.7627051,90.838714
Unnamed Lake,24.7618136,90.8382577
Unnamed Lake,24.7616286,90.837739
Unnamed Lake,24.7618703,90.8375306
Unnamed Lake,24.755653,90.8376018
Unnamed Lake,24.755587,90.8379755
Unnamed Lake,24.7574582,90.8378139
Unnamed Lake,24.7592626,90.8378073
Unnamed Lake,24.7602031,90.8377014
Unnamed Lake,24.7604927,90.8376532
Unnamed Lake,24.7610062,90.8377326
Unnamed Lake,25.8488723,89.678029
Unnamed Lake,25.8478593,89.6793901
Unnamed Lake,25.817607,89.5051854
Unnamed Lake,25.5608225,88.7000427
Unnamed Lake,25.8064002,89.6656687
Unnamed Lake,25.8091968,89.660442
Unnamed Lake,25.8092471,89.6609087
Unnamed Lake,25.9954273,89.5432089
Unnamed Lake,25.9942909,89.5487521
Simar Sar,33.4442397,74.6131486
Unnamed Lake,28.7059945,80.6220017
Unnamed Lake,28.7060959,80.6214854
Unnamed Lake,28.7057459,80.6224195
Unnamed Lake,25.8219542,89.6940101
Unnamed Lake,25.8207346,89.7020195
Unnamed Lake,25.78819,89.6088902
Unnamed Lake,25.7824941,89.6080183
Unnamed Lake,25.7694872,89.5359362
Unnamed Lake,25.7695404,89.5369582
Unnamed Lake,25.7691878,89.5371674
"Ghortal, Pachmudiya",28.5845158,80.9079701
Unnamed Lake,25.7653025,89.5326956
Unnamed Lake,25.7651509,89.5345455
Unnamed Lake,25.7653148,89.5353943
Unnamed Lake,25.7649069,89.5369515
Unnamed Lake,25.7662499,89.5367127
Unnamed Lake,25.7658393,89.5370078
Unnamed Lake,25.7658417,89.537268
Unnamed Lake,25.7660978,89.5380565
Unnamed Lake,25.7638465,89.5362702
Unnamed Lake,25.7632281,89.5366242
Unnamed Lake,25.7627498,89.5366725
Unnamed Lake,25.7631266,89.5354682
Unnamed Lake,25.7631677,89.5350579
Unnamed Lake,25.7625686,89.5343792
Unnamed Lake,25.7605395,89.5360234
Unnamed Lake,25.7610976,89.5354682
Unnamed Lake,25.7621822,89.5340037
Unnamed Lake,25.7624623,89.5337623
Unnamed Lake,25.7629238,89.5330972
Unnamed Lake,25.7603131,89.530354
Unnamed Lake,25.7610661,89.5306322
Unnamed Lake,25.7671413,89.5315763
Unnamed Lake,25.7667838,89.5324561
Unnamed Lake,25.7672211,89.5333198
Unnamed Lake,25.766762,89.5347627
Unnamed Lake,25.7701891,89.5317831
Unnamed Lake,28.7159531,80.594283
Unnamed Lake,28.7151816,80.5944278
Unnamed Lake,28.7148134,80.5941113
Unnamed Lake,28.7146164,80.5947288
Unnamed Lake,28.7120046,80.5936473
Unnamed Lake,28.71177,80.5936943
Unnamed Lake,26.2717126,88.4291983
Unnamed Lake,25.8831313,89.5608349
Unnamed Lake,25.7771377,89.7036079
Unnamed Lake,28.7782281,80.5913029
Unnamed Lake,28.711818,80.7471943
Unnamed Lake,26.2717055,88.4373924
Unnamed Lake,26.2698464,88.437567
Unnamed Lake,26.25528,88.42725
Unnamed Lake,28.5701771,80.9095435
Unnamed Lake,25.6233049,89.6654032
Unnamed Lake,25.932614,89.5103266
Unnamed Lake,25.876528,88.5742023
Unnamed Lake,24.7558751,90.8430711
Unnamed Lake,24.7499779,90.8408769
Unnamed Lake,25.955566,89.5203385
Unnamed Lake,25.9571257,89.5211667
Unnamed Lake,25.9557583,89.5240326
Unnamed Lake,25.9551783,89.5244657
Unnamed Lake,25.9578372,89.5243572
Unnamed Lake,25.9546019,89.5270964
Unnamed Lake,25.9525496,89.5245335
Unnamed Lake,25.9524265,89.5248688
Unnamed Lake,25.9564565,89.5197438
Unnamed Lake,25.9505864,89.525009
Unnamed Lake,24.7537051,90.8404354
Unnamed Lake,25.966896,89.5375523
Unnamed Lake,25.9646872,89.5340078
Unnamed Lake,25.9653541,89.5353616
Unnamed Lake,25.961709,89.5317091
Unnamed Lake,25.9647655,89.5308347
Unnamed Lake,25.9637142,89.5318499
Unnamed Lake,25.9627882,89.5303787
Unnamed Lake,25.9632596,89.5287976
Unnamed Lake,25.9710304,89.5356694
Unnamed Lake,25.9705976,89.5350377
Unnamed Lake,25.9695546,89.5359208
Unnamed Lake,25.9767524,89.5364895
Unnamed Lake,25.9772141,89.5286976
Unnamed Lake,25.9771756,89.529281
Unnamed Lake,25.9767656,89.5294942
Unnamed Lake,25.9682235,89.5308924
Unnamed Lake,25.9699821,89.5315113
Unnamed Lake,25.9715024,89.5336953
Unnamed Lake,25.9710443,89.5340413
Unnamed Lake,25.9704782,89.5334766
Unnamed Lake,25.9704722,89.533702
Amrapar - Nagalapar Lake,22.8025433,70.7188575
Padana Lake,22.7271359,70.5587006
Unnamed Lake,8.3693792,80.3793873
Pettukulama wewa,7.8697207,79.9979353
Perumakattuwa wewa,7.8652705,80.0083646
Thattawa wewa,7.8811083,80.000883
Pettukulama Wewa,7.8727931,80.0025927
Unnamed Lake,6.7265356,80.8830911
Maila wewa,7.8060801,79.922129
Punawitiya wewa,7.7994468,79.9343061
Unnamed Lake,7.8045977,79.9164518
Darmadasage wewa,7.8125109,79.9547687
Unnamed Lake,24.7526808,90.8395601
Unnamed Lake,24.7526018,90.8397408
Unnamed Lake,24.7533569,90.8394401
Unnamed Lake,24.75383,90.8411531
Unnamed Lake,24.7538226,90.8412462
Unnamed Lake,24.7553738,90.8403598
Unnamed Lake,24.7476484,90.8382399
Unnamed Lake,18.6601079,73.8054732
Unnamed Lake,18.6621299,73.8055156
Unnamed Lake,25.784592,89.7047297
Unnamed Lake,24.7485255,90.8392347
Vaan Lake,8.0429976,79.832926
Unnamed Lake,25.9724833,89.5328772
Unnamed Lake,25.9722252,89.5328678
Unnamed Lake,25.9748004,89.5290986
Unnamed Lake,25.9751459,89.5284717
Unnamed Lake,25.9711449,89.5321617
Unnamed Lake,25.9747739,89.5326874
Unnamed Lake,25.9693876,89.5306422
Unnamed Lake,25.9705578,89.528715
Unnamed Lake,25.9686787,89.5328657
Unnamed Lake,25.9694431,89.5365967
Unnamed Lake,25.9709646,89.5310321
Unnamed Lake,25.9709912,89.5363171
Unnamed Lake,25.9775,89.5364981
Unnamed Lake,25.9773559,89.5358329
Unnamed Lake,25.9772769,89.5338951
Unnamed Lake,25.9727811,89.5320906
Unnamed Lake,25.9720474,89.5300032
Unnamed Lake,25.9746945,89.5300428
Unnamed Lake,25.9744569,89.5301124
Unnamed Lake,25.9832945,89.5269387
Unnamed Lake,25.9826893,89.5250573
Unnamed Lake,25.9831643,89.5241546
Unnamed Lake,25.9837053,89.5238818
Unnamed Lake,25.9841555,89.5252461
Unnamed Lake,25.983497,89.5232173
Unnamed Lake,25.9835525,89.5225178
Unnamed Lake,25.9844747,89.5223596
Unnamed Lake,25.9850811,89.5217132
Unnamed Lake,25.9856618,89.5214141
Unnamed Lake,25.9860865,89.5212124
Unnamed Lake,25.9866,89.5211137
Unnamed Lake,25.9871256,89.5201823
Unnamed Lake,25.9886156,89.5220532
Unnamed Lake,25.9888761,89.5232246
Unnamed Lake,25.9887826,89.5206248
Unnamed Lake,25.9892805,89.5204116
Unnamed Lake,25.9902448,89.5210574
Unnamed Lake,25.9906011,89.5216515
Unnamed Lake,25.9910296,89.5218446
Unnamed Lake,25.9915341,89.5214389
Unnamed Lake,25.9920162,89.5214784
Unnamed Lake,25.992587,89.5211144
Unnamed Lake,25.9928902,89.5210239
Unnamed Lake,25.9937112,89.5219995
Unnamed Lake,25.9943924,89.5220089
Unnamed Lake,25.994582,89.5236746
Unnamed Lake,25.9940541,89.5271319
Unnamed Lake,25.9940288,89.527596
Unnamed Lake,25.9932308,89.5261972
Unnamed Lake,25.9926775,89.5252115
Unnamed Lake,25.9931235,89.5252409
Unnamed Lake,25.9941915,89.5258733
Unnamed Lake,25.9919674,89.5244879
Unnamed Lake,25.9909048,89.5238858
Unnamed Lake,25.9899332,89.5237422
Unnamed Lake,25.9881039,89.524966
Unnamed Lake,22.6244154,70.4077342
Unnamed Lake,22.6962053,71.1239539
Unnamed Lake,22.7320524,71.0968809
Unnamed Lake,22.7439832,71.1333164
Unnamed Lake,22.7835476,71.141588
Unnamed Lake,22.8994288,71.200306
Unnamed Lake,25.7476864,89.621201
Unnamed Lake,25.7485693,89.6210092
Unnamed Lake,25.7499747,89.6234138
Unnamed Lake,25.7475559,89.6193885
Unnamed Lake,25.7473964,89.619312
Unnamed Lake,25.7473094,89.6186797
Unnamed Lake,25.7471778,89.6190974
Unnamed Lake,25.7459578,89.6181037
Unnamed Lake,25.7423141,89.6254603
Unnamed Lake,25.7419137,89.625113
Unnamed Lake,25.7419391,89.6254966
Unnamed Lake,25.7437092,89.6215566
Unnamed Lake,22.8078795,71.3327148
Unnamed Lake,22.8644777,71.4018956
Unnamed Lake,22.8858318,71.6031978
Unnamed Lake,23.6620786,71.4268647
Unnamed Lake,23.6717072,71.4262303
Unnamed Lake,23.6746595,71.4256602
Unnamed Lake,23.6939564,71.4243323
Unnamed Lake,12.5350894,77.7556147
Unnamed Lake,12.5399892,77.7537947
Unnamed Lake,12.5433405,77.7514298
Unnamed Lake,12.5449021,77.7673296
Unnamed Lake,12.5411262,77.7648528
Unnamed Lake,24.7489919,90.8405935
Unnamed Lake,24.7484004,90.8400475
Unnamed Lake,24.7476086,90.8422864
Unnamed Lake,24.7473318,90.8434927
Unnamed Lake,24.7469204,90.8437437
Unnamed Lake,24.7472094,90.8437392
Unnamed Lake,22.9228197,70.9719027
Unnamed Lake,22.9229246,70.9736224
Unnamed Lake,22.9234783,70.8992878
Unnamed Lake,22.9249371,70.9027172
Unnamed Lake,22.6570622,70.8963457
Unnamed Lake,22.7568383,71.0593355
Unnamed Lake,22.7561033,71.0808249
Unnamed Lake,23.9823581,85.3572488
Unnamed Lake,23.9796088,85.3659758
Unnamed Lake,23.9843791,85.3615252
Unnamed Lake,24.0021853,85.3512937
Unnamed Lake,22.7959783,71.1991328
Unnamed Lake,25.6817658,89.5955134
Unnamed Lake,25.6827303,89.594975
Unnamed Lake,25.6844738,89.6035333
Unnamed Lake,25.6841891,89.603253
Unnamed Lake,25.6844996,89.598199
Unnamed Lake,25.6906126,89.5995207
Unnamed Lake,25.6992183,89.6138383
Unnamed Lake,25.6937662,89.613957
Bhati Mines Lake,28.4483112,77.2640997
Unnamed Lake,12.5247046,77.7359876
Unnamed Lake,12.5239081,77.7443256
Unnamed Lake,25.7448382,88.6274965
Unnamed Lake,25.741847,88.6295715
Unnamed Lake,25.7411942,88.62843
Unnamed Lake,25.7477317,88.6293868
Unnamed Lake,25.7461951,88.6279062
Unnamed Lake,25.7502318,88.6333751
Unnamed Lake,25.7499751,88.635499
Unnamed Lake,25.740729,88.640098
Unnamed Lake,25.7406503,88.6403753
Unnamed Lake,25.7453627,88.6448634
Unnamed Lake,25.7417148,88.6437621
Unnamed Lake,25.741597,88.6433588
Unnamed Lake,25.7471671,88.6432847
Unnamed Lake,25.7456941,88.645252
Unnamed Lake,25.7475474,88.6476684
Unnamed Lake,25.74724,88.647767
Unnamed Lake,23.8543787,85.0301233
Unnamed Lake,25.7533949,88.6345234
Unnamed Lake,25.7524005,88.6326849
Unnamed Lake,25.757208,88.6470863
Unnamed Lake,25.7570083,88.6469545
Unnamed Lake,25.7543666,88.6473184
Unnamed Lake,22.6456355,71.1446819
Unnamed Lake,22.650365,71.0105943
Unnamed Lake,25.7466679,88.6758264
Unnamed Lake,22.8258678,71.0069767
Unnamed Lake,12.7705447,78.7864673
Unnamed Lake,12.7843823,78.7923414
Unnamed Lake,12.5440583,77.7746182
Unnamed Lake,12.5452139,77.7881585
Unnamed Lake,23.19387,89.1474425
Unnamed Lake,23.8440992,85.2752014
Unnamed Lake,22.728021,71.0545422
Elayapattuwa Wewa,8.3995849,80.3191003
Pahala Diganegama Wewa,8.401782,80.3325007
Pusiyankulama Wewa,8.3807557,80.3470705
Unnamed Lake,22.8073473,70.8566431
Unnamed Lake,22.6911128,71.1058388
Unnamed Lake,25.755134,88.6674698
Unnamed Lake,25.7520361,88.6664284
Unnamed Lake,25.7555478,88.6599179
Unnamed Lake,25.7562495,88.6689576
Unnamed Lake,22.5956447,71.0276229
Unnamed Lake,22.6144771,71.1235043
Unnamed Lake,22.5585107,71.052749
Unnamed Lake,22.5300793,71.0602742
Unnamed Lake,12.8731414,78.9109486
Unnamed Lake,12.8652185,78.9090148
Unnamed Lake,12.8608202,78.9200252
Unnamed Lake,18.6585561,73.80444
Unnamed Lake,25.3266383,88.8906216
Unnamed Lake,23.8210325,85.8247829
Periya Eri,12.6387235,79.2682483
Kosapālaiyam Eri,12.659171,79.2800528
Unnamed Lake,25.3598445,89.0267404
Unnamed Lake,25.3585198,89.0234423
Pedda Wagu,13.7031724,80.2194559
Unnamed Lake,23.4663952,85.8007724
Bundu Lake,23.1616867,85.5842582
Unnamed Lake,23.1542258,85.5983686
Unnamed Lake,23.1579958,85.5982799
Unnamed Lake,23.1530836,85.5930075
Unnamed Lake,23.1528775,85.5941189
Unnamed Lake,23.15081,85.5971353
Unnamed Lake,23.1519715,85.5959869
Unnamed Lake,23.1527336,85.5907821
Unnamed Lake,23.1552621,85.5881145
Unnamed Lake,23.1559332,85.588184
Unnamed Lake,23.1565799,85.5883761
Unnamed Lake,23.1573524,85.5886594
Unnamed Lake,23.1579572,85.588993
Unnamed Lake,16.1731414,94.6889203
Unnamed Lake,16.2040173,94.6833453
Unnamed Lake,16.2035259,94.6849106
Unnamed Lake,22.9410142,87.5831295
Unnamed Lake,25.3246722,88.937556
Unnamed Lake,25.3241796,88.9365816
Unnamed Lake,8.8752718,80.4614318
Unnamed Lake,23.3285758,86.3594548
Unnamed Lake,23.3133676,86.3623754
Unnamed Lake,23.3156802,86.3670177
Unnamed Lake,23.3210528,86.3641004
Unnamed Lake,23.3220977,86.3639851
Unnamed Lake,23.3015782,86.3724579
Raja Bandh,23.3277167,86.378132
Unnamed Lake,23.3269511,86.3752896
Unnamed Lake,23.3286851,86.3708157
Unnamed Lake,23.3291423,86.3621641
Unnamed Lake,23.3250585,86.3620918
Unnamed Lake,23.3235687,86.3613173
Unnamed Lake,23.3200668,86.3586361
Unnamed Lake,23.3133948,86.3708939
Unnamed Lake,23.3123293,86.3704601
Unnamed Lake,23.3118646,86.3711623
Unnamed Lake,23.3164517,86.3723913
Unnamed Lake,23.3278704,86.3649946
Unnamed Lake,25.4898358,88.97192
Unnamed Lake,17.9333971,78.8944368
Unnamed Lake,23.3354481,86.167118
Pate Swel Inn,22.9250675,96.5112176
Unnamed Lake,16.181279,94.7516808
Unnamed Lake,16.1970948,94.7702562
NMMC Holding Pond,19.0128457,73.0267533
Unnamed Lake,23.1117792,71.4184356
Unnamed Lake,25.6509107,89.2625292
Unnamed Lake,25.6510063,89.2686573
Unnamed Lake,22.4018505,92.0341665
Unnamed Lake,22.4056758,92.0364301
Unnamed Lake,22.4042174,92.0372475
Unnamed Lake,22.4041021,92.0376719
Unnamed Lake,22.4026083,92.0344511
Unnamed Lake,22.4027768,92.034559
Unnamed Lake,22.4040846,92.0365737
Galkadawala Lake,8.0285969,80.6929405
Unnamed Lake,23.2240458,87.8667954
Unnamed Lake,23.2237319,87.8683994
Unnamed Lake,23.2254247,87.8679886
Unnamed Lake,23.2259638,87.8660653
Unnamed Lake,23.2274806,87.867374
Unnamed Lake,23.2284624,87.8687615
Unnamed Lake,23.2264107,87.8697218
Unnamed Lake,23.2271586,87.8725209
Unnamed Lake,23.2280719,87.8701684
Unnamed Lake,23.2320218,87.8723123
Unnamed Lake,23.2321151,87.8709148
Unnamed Lake,23.2316662,87.867659
Unnamed Lake,23.2309022,87.8645063
Unnamed Lake,23.2302825,87.8635958
Unnamed Lake,23.2291413,87.8654978
Unnamed Lake,23.2274531,87.8639271
Unnamed Lake,23.23121,87.8656197
Unnamed Lake,23.2325476,87.8638676
Unnamed Lake,23.2305143,87.8606922
Unnamed Lake,23.229205,87.8636853
Unnamed Lake,23.2225758,87.8740939
Unnamed Lake,23.2247357,87.8724269
Unnamed Lake,23.2239411,87.8712163
Unnamed Lake,23.2350969,87.8528587
Unnamed Lake,23.232447,87.8601172
Unnamed Lake,23.2336383,87.8590785
Unnamed Lake,23.2336397,87.8598854
Unnamed Lake,23.2343882,87.8603086
Unnamed Lake,23.2338737,87.8613185
Unnamed Lake,23.2335725,87.8623076
Unnamed Lake,23.2349231,87.8647485
Unnamed Lake,23.2365522,87.8673192
Unnamed Lake,23.2387541,87.8682089
Unnamed Lake,23.2370303,87.8721449
Unnamed Lake,23.2382762,87.8742752
Unnamed Lake,23.2365316,87.8735516
Unnamed Lake,23.2357191,87.8762978
Unnamed Lake,23.2346895,87.875568
Unnamed Lake,23.2348114,87.8769259
Unnamed Lake,23.2364924,87.8797209
Unnamed Lake,23.2373198,87.877863
Unnamed Lake,23.2367278,87.8778549
Unnamed Lake,23.2319818,87.8848024
Unnamed Lake,23.2328068,87.8866989
Unnamed Lake,23.2327078,87.8881828
Unnamed Lake,23.2288132,87.8749761
Unnamed Lake,23.2273692,87.8761571
Unnamed Lake,23.2270741,87.8783321
Unnamed Lake,23.2307447,87.8720948
Unnamed Lake,23.2306577,87.8731241
Unnamed Lake,23.2310357,87.8738815
Unnamed Lake,23.2304253,87.8742567
Unnamed Lake,23.2323185,87.8737886
Unnamed Lake,23.2315482,87.8741672
Unnamed Lake,23.2313995,87.875539
Unnamed Lake,23.2318784,87.8648766
Unnamed Lake,23.2383622,87.85633
Unnamed Lake,23.2389145,87.8603351
Unnamed Lake,23.2447913,87.8610144
Shyam Sayar,23.2444851,87.8582444
Unnamed Lake,23.2469532,87.8650229
Unnamed Lake,23.24706,87.8677437
Unnamed Lake,23.2490651,87.8665242
Unnamed Lake,23.2416749,87.857613
Unnamed Lake,23.2441066,87.8596696
Unnamed Lake,23.2448543,87.8564456
Mitha Pukur,23.2451072,87.8550204
Unnamed Lake,23.2471622,87.8552183
Unnamed Lake,23.2467523,87.8564892
Unnamed Lake,23.2482654,87.8569078
Unnamed Lake,23.2203298,87.8511055
Unnamed Lake,23.2235655,87.9011772
Unnamed Lake,23.2211312,87.8945966
Unnamed Lake,23.2211694,87.8829251
Unnamed Lake,23.2201109,87.8844442
Unnamed Lake,23.2228147,87.8726535
Unnamed Lake,23.2259956,87.8646305
Unnamed Lake,23.2262366,87.8621295
Unnamed Lake,23.2262141,87.8628981
Unnamed Lake,23.22551,87.8635626
Unnamed Lake,23.2191701,87.8551774
Unnamed Lake,23.2169127,87.8541573
Unnamed Lake,23.2158353,87.8568344
Unnamed Lake,23.2148721,87.8618257
Unnamed Lake,23.2185451,87.8531042
Unnamed Lake,23.2169593,87.8526094
Unnamed Lake,23.220975,87.8462301
Unnamed Lake,23.2214951,87.848387
Unnamed Lake,23.2224418,87.8470928
Unnamed Lake,23.2243027,87.8452937
Unnamed Lake,23.2227683,87.844025
Unnamed Lake,23.2244403,87.8432282
Unnamed Lake,23.2389608,87.849373
Unnamed Lake,23.2390458,87.8473748
Unnamed Lake,23.2376558,87.8469214
Unnamed Lake,23.2416834,87.8481246
Unnamed Lake,23.2420881,87.8493601
Unnamed Lake,23.2429745,87.8512659
Unnamed Lake,23.2431621,87.8503013
Unnamed Lake,23.2434109,87.8524563
Unnamed Lake,23.2447455,87.852886
Unnamed Lake,23.2458945,87.8504172
Unnamed Lake,23.2487748,87.8648475
Unnamed Lake,23.2528786,87.8668758
Unnamed Lake,23.2544928,87.8681972
Unnamed Lake,23.2577096,87.8725762
Unnamed Lake,23.2601238,87.8746496
Unnamed Lake,23.2600409,87.8752383
Unnamed Lake,23.2352013,87.9599831
Unnamed Lake,23.2405221,87.9120868
Unnamed Lake,23.2463903,87.9421662
Unnamed Lake,23.2189809,87.9853552
Unnamed Lake,23.2342063,87.8783926
Unnamed Lake,23.2353297,87.8789921
Unnamed Lake,23.2353989,87.8803242
Unnamed Lake,23.2361985,87.8805348
Unnamed Lake,23.2352527,87.8817595
Unnamed Lake,23.2462693,87.8742683
Unnamed Lake,23.2479139,87.8743389
Unnamed Lake,23.2481401,87.8780233
Unnamed Lake,23.2422436,87.89559
Unnamed Lake,10.0734786,79.0407877
Unnamed Lake,23.2622207,87.8529385
Unnamed Lake,23.2578119,87.8451431
Unnamed Lake,23.2456971,87.8513712
Unnamed Lake,23.2440957,87.8512374
Unnamed Lake,23.2441798,87.8516216
Unnamed Lake,23.2434812,87.8537234
Unnamed Lake,23.2441555,87.8538658
Unnamed Lake,23.2427473,87.8538271
Unnamed Lake,23.2423139,87.8529917
Unnamed Lake,23.2416788,87.8523941
Unnamed Lake,23.2417012,87.853319
Unnamed Lake,23.2416098,87.8516765
Unnamed Lake,23.2423008,87.8505422
Unnamed Lake,23.2421159,87.8512252
Unnamed Lake,23.2403117,87.8554431
Unnamed Lake,23.2393535,87.8552663
Unnamed Lake,10.0876652,78.9990508
Unnamed Lake,10.092248,79.0022055
Unnamed Lake,16.3853325,95.1955549
Unnamed Lake,15.876637,94.7218094
Unnamed Lake,15.8763747,94.7224294
Unnamed Lake,15.8774546,94.7215135
Unnamed Lake,10.0538775,78.9810025
Ramakrishnapuram Cheruvu,17.4759224,78.5332238
Unnamed Lake,10.1015207,78.8282172
Unnamed Lake,23.9962289,89.1753229
Unnamed Lake,24.003917,89.1666551
Unnamed Lake,22.4904201,71.9280341
Unnamed Lake,10.0851444,79.1468771
Unnamed Lake,10.0910979,79.1488525
Unnamed Lake,10.09482,79.1544215
Unnamed Lake,10.0981895,79.1589778
Unnamed Lake,10.0736225,79.1591817
Unnamed Lake,10.0814763,79.159399
Unnamed Lake,10.1498234,78.9938517
Unnamed Lake,10.1509182,78.9988256
Unnamed Lake,10.1585071,78.9961759
Unnamed Lake,10.1670808,78.989245
Unnamed Lake,10.1807404,78.9933005
Unnamed Lake,10.1735253,78.9901596
Unnamed Lake,10.1740863,78.9916872
Unnamed Lake,10.1706437,78.9915235
Unnamed Lake,10.1673053,78.9877966
Unnamed Lake,10.1690279,78.9950922
Unnamed Lake,29.4965862,94.98046
Unnamed Lake,26.599906,86.524152
Unnamed Lake,23.2677613,87.8782892
Unnamed Lake,23.2650761,87.8755488
Unnamed Lake,23.2511124,87.8754737
Unnamed Lake,23.2512262,87.8762909
Unnamed Lake,23.2521145,87.8794626
Unnamed Lake,23.2473644,87.8838106
Unnamed Lake,23.2489733,87.8800069
Unnamed Lake,23.2444479,87.8799333
Police Line Lake,24.900236,91.8598068
Unnamed Lake,23.2503196,87.8634127
Unnamed Lake,23.2503474,87.865389
Unnamed Lake,23.2422471,87.8606479
Unnamed Lake,23.2415493,87.8612218
Unnamed Lake,23.2357916,87.8590588
Unnamed Lake,23.2328966,87.8567139
Unnamed Lake,23.2335635,87.8569639
Unnamed Lake,27.8037451,87.1312192
Kalo Pokhari,27.6911046,87.2058222
Unnamed Lake,22.8598949,75.9585764
Unnamed Lake,22.9148511,76.0993973
Unnamed Lake,9.1754705,80.4206678
Unnamed Lake,22.4562083,76.2766156
Unnamed Lake,22.5304244,76.3070738
Unnamed Lake,22.5386907,76.3123327
Unnamed Lake,22.5396169,76.4015046
